TransactionID,Date,DepartmentID,CategoryID,Vendor,Amount,PaymentMethod,ApprovalStatus
TXN111044,2024-08-15,D05,C05,Google Ads,21310.91,Bank Transfer,Approved
TXN106527,2023-12-13,D06,C04,Office Depot,56032.07,Bank Transfer,Approved
TXN102497,2023-05-12,D04,C09,Local It Vendor,31667.22,Corporate Card,Approved
TXN114787,2025-03-11,D02,C03,Google Workspace,74006.17,Corporate Card,Approved
TXN113670,2025-01-20,D02,C09,Local It Vendor,4156.53,Bank Transfer,Approved
TXN103459,2023-07-21,D02,C07,Jio Business,30326.02,UPI,Approved
TXN113836,2025-01-08,D05,C02,MakeMyTrip Business,44206.0,Cheque,Approved
TXN118257,2025-09-17,D03,C08,Freelance Consultant,10594.79,Cheque,Approved
TXN101673,2023-04-03,D01,C07,State Electricity Board,9801.38,Corporate Card,Approved
TXN119134,2025-10-20,D07,C09,Lenovo,23811.59,UPI,Approved
TXN110392,2024-07-01,D03,C09,Local It Vendor,53887.59,UPI,Pending
TXN111600,2024-09-16,D05,C07,Jio Business,471.23,Corporate Card,Approved
TXN100053,2023-01-25,D01,C07,Jio Business,65134.21,Corporate Card,Approved
TXN100642,2023-02-17,D02,C05,HubSpot,6839.69,Corporate Card,Approved
TXN102426,2023-05-15,D03,C08,KPMG Consulting,13813.5,UPI,Approved
TXN102250,2023-05-23,D01,C09,Lenovo,36085.61,Cheque,Approved
TXN109240,2024-05-17,D03,C07,Airtel Business,16745.12,Cheque,Approved
TXN102865,2023-06-27,D02,C01,Internal Payroll,34722.68,UPI,Approved
TXN107136,2024-01-25,D06,C09,Local It Vendor,19413.94,Bank Transfer,Approved
TXN112330,2024-10-02,D08,C01,ADP Payroll Services,354855.79,Corporate Card,Approved
TXN107734,2024-02-27,D06,C10,Petty Cash,10582.49,Cheque,Approved
TXN102417,2023-05-02,D03,C08,Unknown Vendor,15235.36,Cheque,Unknown
TXN106303,2023-12-08,D03,C03,Slack,72086.05,Bank Transfer,Approved
TXN110885,2024-08-28,D03,C03,Adobe,4193.11,Corporate Card,Approved
TXN114619,2025-02-28,D07,C09,Local It Vendor,19876.0,Cheque,Approved
TXN105659,2023-11-09,D02,C05,Unknown Vendor,35532.92,Unknown,Unknown
TXN117031,2025-07-11,D02,C01,Internal Payroll,572.02,Cheque,Approved
TXN116750,2025-06-13,D06,C03,Google Workspace,2202.1,UPI,Approved
TXN111046,2024-08-01,D05,C05,LinkedIn Marketing,17253.14,Corporate Card,Approved
TXN113527,2024-12-30,D08,C09,Lenovo,6765.95,Corporate Card,Approved
TXN112220,2024-10-29,D06,C06,Udemy Business,25926.66,Corporate Card,Approved
TXN117881,2025-08-18,D06,C06,Internal Training Team,193732.49,UPI,Approved
TXN105477,2023-10-05,D07,C08,EY Advisory,46629.43,Cheque,Approved
TXN103835,2023-07-19,D07,C08,Deloitte Advisory,132477.59,Cheque,Approved
TXN116857,2025-06-13,D07,C06,NIIT,23635.77,Corporate Card,Approved
TXN119420,2025-11-27,D04,C02,Indigo Airlines,214.78,UPI,Approved
TXN101106,2023-03-22,D01,C04,Staples India,117046.05,UPI,Approved
TXN105082,2023-10-18,D01,C09,HP Enterprise,4433.22,Bank Transfer,Approved
TXN116599,2025-06-10,D04,C01,ADP Payroll Services,75139.41,Bank Transfer,Approved
TXN104952,2023-09-27,D07,C09,Local It Vendor,3698.47,Corporate Card,Approved
TXN110912,2024-08-29,D03,C07,Airtel Business,42660.97,Corporate Card,Approved
TXN117348,2025-07-04,D06,C03,Google Workspace,26113.63,UPI,Approved
TXN119986,2025-12-16,D03,C06,Coursera Business,65820.49,UPI,Approved
TXN115425,2025-04-10,D03,C04,Amazon Business,84618.86,UPI,Approved
TXN116260,2025-05-22,D07,C03,Microsoft 365,161814.59,Cheque,Approved
TXN113450,2024-12-18,D07,C07,State Electricity Board,63301.8,UPI,Approved
TXN119674,2025-11-24,D07,C06,Coursera Business,17515.9,UPI,Approved
TXN106068,2023-11-08,D07,C08,Deloitte Advisory,35284.01,Bank Transfer,Approved
TXN114029,2025-01-28,D07,C09,Dell Technologies,14504.85,Bank Transfer,Approved
TXN112837,2024-11-07,D07,C04,Staples India,50410.26,Bank Transfer,Approved
TXN119481,2025-11-06,D04,C09,Local It Vendor,97458.13,Cheque,Approved
TXN109456,2024-05-15,D06,C08,Deloitte Advisory,5690.7,Corporate Card,Approved
TXN115122,2025-03-25,D06,C08,KPMG Consulting,18883.24,Corporate Card,Approved
TXN119033,2025-10-23,D06,C01,Internal Payroll,420126.13,UPI,Approved
TXN118522,2025-09-19,D07,C01,ADP Payroll Services,1118.54,Corporate Card,Approved
TXN119313,2025-11-26,D02,C06,Coursera Business,13020.83,Bank Transfer,Approved
TXN108212,2024-03-04,D05,C07,Airtel Business,35182.93,Corporate Card,Approved
TXN115337,2025-04-25,D02,C03,Microsoft 365,152356.58,UPI,Approved
TXN104702,2023-09-04,D04,C04,Office Depot,24816.4,Corporate Card,Approved
TXN107862,2024-02-16,D08,C10,Petty Cash,22337.14,Corporate Card,Approved
TXN111631,2024-09-23,D06,C02,MakeMyTrip Business,17612.55,Bank Transfer,Approved
TXN114710,2025-03-03,D01,C02,Indigo Airlines,330573.56,Cheque,Approved
TXN115234,2025-03-26,D08,C05,HubSpot,6712.42,Corporate Card,Approved
TXN104280,2023-08-08,D06,C05,LinkedIn Marketing,21805.67,Corporate Card,Approved
TXN111706,2024-09-06,D07,C02,Uber For Business,11326.82,Corporate Card,Approved
TXN114760,2025-03-05,D01,C10,Sundry Vendor,63237.11,Bank Transfer,Approved
TXN102458,2023-05-18,D04,C05,Google Ads,75957.39,Cheque,Pending
TXN102353,2023-05-31,D03,C01,ADP Payroll Services,108852.73,Corporate Card,Approved
TXN108267,2024-03-04,D06,C05,Meta Ads,13900.82,Bank Transfer,Approved
TXN113882,2025-01-16,D05,C08,KPMG Consulting,54965.52,Corporate Card,Approved
TXN118474,2025-09-30,D06,C05,LinkedIn Marketing,41983.43,UPI,Approved
TXN100962,2023-02-24,D07,C03,Salesforce,146155.22,UPI,Pending
TXN112308,2024-10-31,D07,C08,Deloitte Advisory,161.39,Cheque,Approved
TXN103614,2023-07-10,D04,C06,Internal Training Team,36704.21,Corporate Card,Approved
TXN109805,2024-06-04,D03,C07,Wework,63918.71,Cheque,Approved
TXN106332,2023-12-15,D03,C07,Wework,10271.9,Cheque,Approved
TXN101075,2023-02-27,D08,C09,HP Enterprise,26232.61,Corporate Card,Approved
TXN106486,2023-12-20,D05,C08,Deloitte Advisory,49170.34,Bank Transfer,Approved
TXN105522,2023-10-24,D08,C04,Staples India,8343.66,UPI,Approved
TXN119565,2025-11-24,D05,C10,Courier Services,3826.41,Bank Transfer,Approved
TXN117254,2025-07-07,D04,C09,HP Enterprise,38204.27,UPI,Approved
TXN119884,2025-08-12,D02,C03,Zoom,248026.78,Cheque,Approved
TXN107055,2024-01-25,D05,C09,Lenovo,12609.98,UPI,Approved
TXN118917,2025-10-21,D04,C04,Office Depot,90826.29,Bank Transfer,Approved
TXN106430,2023-12-13,D04,C10,Courier Services,81160.57,UPI,Approved
TXN113442,2024-12-16,D07,C06,Coursera Business,30557.21,Cheque,Approved
TXN114303,2025-02-19,D03,C08,Freelance Consultant,123121.23,Bank Transfer,Approved
TXN113311,2024-12-12,D05,C09,Local It Vendor,44018.17,Bank Transfer,Approved
TXN106163,2023-12-21,D01,C06,Internal Training Team,1629.01,Corporate Card,Approved
TXN119567,2025-11-25,D05,C10,Courier Services,10887.59,Cheque,Approved
TXN116540,2025-06-23,D03,C05,Google Ads,241.36,Cheque,Approved
TXN110613,2024-07-04,D07,C02,MakeMyTrip Business,156889.88,Corporate Card,Approved
TXN114325,2025-02-13,D03,C10,Sundry Vendor,6073.98,Cheque,Approved
TXN112912,2024-11-22,D08,C04,Office Depot,22097.97,Cheque,Approved
TXN107530,2024-02-06,D04,C02,MakeMyTrip Business,46194.7,Bank Transfer,Approved
TXN110506,2024-07-29,D05,C06,NIIT,117525.47,Corporate Card,Approved
TXN102347,2023-05-23,D02,C10,Petty Cash,10243.42,Corporate Card,Approved
TXN118245,2025-09-30,D03,C05,HubSpot,31685.67,Bank Transfer,Approved
TXN114194,2025-02-18,D02,C01,ADP Payroll Services,28081.65,Bank Transfer,Approved
TXN109041,2024-05-20,D01,C01,Internal Payroll,20229.66,UPI,Approved
TXN100402,2023-01-25,D07,C02,Ola Corporate,8537.51,Cheque,Approved
TXN117380,2025-07-31,D06,C09,HP Enterprise,17317.06,Bank Transfer,Approved
TXN107680,2024-02-15,D06,C03,Google Workspace,254647.33,Cheque,Approved
TXN110743,2024-08-15,D01,C02,Indigo Airlines,70546.11,UPI,Approved
TXN107985,2024-03-14,D02,C04,Staples India,15526.03,Bank Transfer,Approved
TXN119996,2025-12-30,D03,C08,KPMG Consulting,26711.17,UPI,Approved
TXN105828,2023-11-01,D04,C07,Jio Business,1024.9,UPI,Approved
TXN119060,2025-10-20,D06,C07,State Electricity Board,110196.2,Corporate Card,Approved
TXN116466,2025-06-25,D02,C03,Adobe,2881.59,Corporate Card,Approved
TXN112732,2024-11-22,D05,C08,EY Advisory,41140.19,UPI,Approved
TXN107503,2024-02-29,D03,C09,Dell Technologies,82608.4,UPI,Approved
TXN102214,2023-05-01,D01,C02,Indigo Airlines,861.11,Bank Transfer,Approved
TXN104093,2023-08-04,D03,C06,Coursera Business,157232.54,Bank Transfer,Approved
TXN107959,2024-03-18,D02,C01,Internal Payroll,40752.06,Cheque,Approved
TXN103762,2023-07-25,D06,C07,Airtel Business,137059.99,Cheque,Approved
TXN109825,2024-06-10,D03,C09,Lenovo,15399.78,Bank Transfer,Approved
TXN102161,2023-04-12,D08,C04,Staples India,53207.52,UPI,Approved
TXN114282,2025-02-27,D03,C04,Staples India,55810.65,Bank Transfer,Approved
TXN108111,2024-03-19,D04,C03,Unknown Vendor,62408.47,Bank Transfer,Unknown
TXN114049,2025-01-14,D08,C02,Ola Corporate,8592.65,Bank Transfer,Approved
TXN104715,2023-09-26,D04,C06,Internal Training Team,201837.14,Bank Transfer,Pending
TXN107046,2024-01-08,D05,C07,Airtel Business,27676.68,Corporate Card,Approved
TXN103728,2023-07-14,D06,C03,Salesforce,213675.27,Cheque,Approved
TXN107283,2024-01-31,D08,C08,Deloitte Advisory,8697.97,Bank Transfer,Approved
TXN107654,2024-02-13,D05,C10,Petty Cash,43729.43,Bank Transfer,Approved
TXN107143,2024-01-16,D06,C10,Courier Services,37873.25,Bank Transfer,Approved
TXN107795,2024-02-05,D07,C10,Courier Services,284820.55,UPI,Approved
TXN103369,2023-07-26,D01,C04,Staples India,19643.59,Cheque,Approved
TXN107378,2024-02-23,D02,C02,Ola Corporate,87797.23,Corporate Card,Approved
TXN109784,2024-06-04,D03,C04,Staples India,10462.65,Cheque,Approved
TXN106441,2023-12-13,D05,C01,ADP Payroll Services,405.38,Bank Transfer,Approved
TXN114013,2025-01-17,D07,C06,NIIT,205609.52,UPI,Approved
TXN119765,2025-11-25,D08,C07,Airtel Business,115439.09,UPI,Rejected
TXN104493,2023-09-28,D01,C04,Staples India,38047.76,Corporate Card,Rejected
TXN118105,2025-09-22,D01,C06,Internal Training Team,20659.51,Bank Transfer,Approved
TXN117725,2025-08-06,D04,C01,Internal Payroll,171041.6,Cheque,Approved
TXN102791,2023-05-24,D08,C10,Petty Cash,6566.22,Cheque,Approved
TXN117733,2025-08-05,D04,C02,Uber For Business,61502.14,Bank Transfer,Approved
TXN119638,2025-11-03,D06,C10,Sundry Vendor,601.94,UPI,Approved
TXN120088,2025-12-31,D05,C01,ADP Payroll Services,16836.85,UPI,Approved
TXN100669,2023-02-20,D02,C09,Local It Vendor,12285.81,UPI,Approved
TXN112996,2024-12-05,D01,C04,Amazon Business,4055.04,Cheque,Approved
TXN111740,2024-09-16,D07,C07,Airtel Business,25738.34,Cheque,Approved
TXN101351,2023-03-22,D04,C07,State Electricity Board,41857.62,UPI,Approved
TXN109760,2024-06-10,D02,C09,HP Enterprise,43731.93,Corporate Card,Approved
TXN112798,2024-11-05,D06,C08,KPMG Consulting,27525.77,UPI,Approved
TXN106487,2023-12-19,D05,C09,Local It Vendor,6617.68,UPI,Approved
TXN109707,2024-06-05,D02,C03,Salesforce,1442.02,Cheque,Approved
TXN107988,2024-03-20,D02,C05,LinkedIn Marketing,2469.59,Cheque,Approved
TXN110248,2024-07-10,D01,C07,Airtel Business,6030.8,Cheque,Approved
TXN120331,2025-12-19,D08,C06,Internal Training Team,12976.15,Cheque,Approved
TXN113641,2025-01-31,D02,C05,Google Ads,5096.18,Cheque,Approved
TXN103162,2023-06-05,D06,C06,Udemy Business,3460.05,Cheque,Approved
TXN101609,2023-03-10,D08,C06,NIIT,5407.88,Cheque,Pending
TXN117293,2025-04-07,D05,C05,Meta Ads,26069.26,UPI,Approved
TXN103244,2023-06-14,D07,C07,State Electricity Board,96960.91,UPI,Pending
TXN105855,2023-11-23,D05,C01,Internal Payroll,1492.51,Bank Transfer,Approved
TXN111264,2024-08-05,D08,C08,Freelance Consultant,21119.18,UPI,Approved
TXN104924,2023-09-21,D07,C03,Slack,3143.65,Cheque,Approved
TXN112908,2024-11-26,D08,C03,Zoom,58423.95,Cheque,Approved
TXN107001,2024-01-11,D05,C01,ADP Payroll Services,30812.54,Bank Transfer,Approved
TXN119111,2025-10-09,D07,C06,Udemy Business,49011.75,Cheque,Pending
TXN114450,2025-02-27,D05,C06,Udemy Business,505.51,Corporate Card,Approved
TXN102442,2023-05-04,D04,C01,ADP Payroll Services,6404.58,Cheque,Approved
TXN102218,2023-05-09,D01,C03,Google Workspace,104759.13,Corporate Card,Approved
TXN109330,2024-05-08,D04,C10,Sundry Vendor,22241.05,Cheque,Approved
TXN104550,2023-09-20,D02,C02,Indigo Airlines,188655.73,Corporate Card,Approved
TXN112860,2024-11-08,D07,C07,Airtel Business,113040.09,UPI,Approved
TXN103218,2023-06-05,D07,C05,Local Print Media,5026.19,UPI,Approved
TXN112427,2024-11-11,D01,C03,Microsoft 365,293251.25,Bank Transfer,Approved
TXN114535,2025-02-14,D06,C06,Internal Training Team,3531.84,Cheque,Approved
TXN108101,2024-03-25,D04,C02,Uber For Business,5.86,Bank Transfer,Approved
TXN101505,2023-03-31,D06,C10,Sundry Vendor,47944.52,Bank Transfer,Approved
TXN101255,2023-03-24,D03,C05,LinkedIn Marketing,36236.86,Cheque,Pending
TXN112387,2024-10-04,D08,C08,Deloitte Advisory,1509.56,Corporate Card,Approved
TXN105624,2023-11-15,D01,C08,EY Advisory,89454.36,UPI,Approved
TXN112595,2024-11-22,D03,C09,Lenovo,52508.83,UPI,Approved
TXN104635,2023-09-21,D03,C05,LinkedIn Marketing,49526.34,Cheque,Approved
TXN108954,2024-04-01,D07,C08,KPMG Consulting,107062.35,Corporate Card,Approved
TXN108940,2024-04-02,D07,C06,NIIT,84573.16,UPI,Approved
TXN117399,2025-07-16,D07,C02,Uber For Business,13492.29,Cheque,Pending
TXN111271,2024-08-01,D08,C10,Petty Cash,4440.48,UPI,Pending
TXN100563,2023-02-21,D01,C04,Amazon Business,12128.7,Bank Transfer,Approved
TXN116062,2025-05-30,D04,C08,EY Advisory,32419.48,UPI,Approved
TXN103343,2023-07-19,D01,C01,ADP Payroll Services,138609.29,Cheque,Approved
TXN106542,2023-12-12,D06,C06,Udemy Business,98730.23,Bank Transfer,Approved
TXN118350,2025-09-18,D04,C10,Courier Services,10917.81,Corporate Card,Approved
TXN114709,2025-03-10,D01,C01,ADP Payroll Services,184119.72,Cheque,Approved
TXN102641,2023-05-08,D06,C10,Courier Services,41609.35,Cheque,Approved
TXN102627,2023-05-23,D06,C09,Lenovo,2249.99,Cheque,Approved
TXN111764,2024-09-09,D07,C10,Petty Cash,262577.55,Corporate Card,Approved
TXN108476,2024-03-25,D08,C09,Lenovo,108913.05,UPI,Approved
TXN101024,2023-02-23,D08,C02,MakeMyTrip Business,32155.92,Cheque,Approved
TXN105012,2023-07-09,D08,C08,KPMG Consulting,31180.5,UPI,Approved
TXN109390,2024-05-22,D05,C08,EY Advisory,34022.91,UPI,Approved
TXN119127,2025-10-17,D07,C08,Deloitte Advisory,27265.67,Corporate Card,Approved
TXN112157,2024-10-30,D05,C06,Coursera Business,32090.45,Bank Transfer,Approved
TXN100987,2023-02-23,D07,C08,Deloitte Advisory,45658.2,Bank Transfer,Approved
TXN106504,2023-12-29,D06,C01,Internal Payroll,119716.76,Bank Transfer,Approved
TXN118648,2025-09-30,D08,C08,Freelance Consultant,19984.14,Cheque,Approved
TXN103367,2023-07-14,D01,C04,Staples India,43757.41,Cheque,Approved
TXN113456,2024-12-06,D07,C08,EY Advisory,10663.63,Bank Transfer,Approved
TXN101749,2023-04-05,D02,C08,Freelance Consultant,12680.2,Cheque,Approved
TXN110051,2024-06-12,D06,C06,NIIT,804.89,Corporate Card,Approved
TXN108527,2024-04-02,D01,C05,LinkedIn Marketing,12313.59,Cheque,Approved
TXN100809,2023-02-20,D04,C10,Courier Services,3000.4,UPI,Approved
TXN114478,2025-02-14,D05,C09,HP Enterprise,19669.34,Bank Transfer,Approved
TXN116059,2025-05-22,D04,C08,Freelance Consultant,9297.72,UPI,Approved
TXN110564,2024-07-10,D06,C04,Amazon Business,294037.83,UPI,Approved
TXN106443,2023-12-18,D05,C01,ADP Payroll Services,7541.28,Corporate Card,Approved
TXN109904,2024-06-11,D04,C08,Freelance Consultant,18332.45,Cheque,Rejected
TXN102223,2023-05-30,D01,C04,Staples India,24547.12,Bank Transfer,Approved
TXN102686,2023-05-04,D07,C07,Airtel Business,20553.52,Cheque,Approved
TXN101501,2023-03-13,D06,C10,Petty Cash,23915.67,UPI,Approved
TXN109126,2024-05-13,D02,C02,MakeMyTrip Business,34758.52,UPI,Rejected
TXN102897,2023-06-15,D02,C06,Coursera Business,61001.38,Cheque,Approved
TXN101973,2023-04-24,D05,C06,Internal Training Team,39310.74,Cheque,Approved
TXN105689,2023-11-20,D02,C09,Local It Vendor,32556.78,Corporate Card,Approved
TXN116577,2025-06-12,D03,C08,Deloitte Advisory,2293.1,Bank Transfer,Approved
TXN116264,2025-05-28,D07,C04,Office Depot,84056.42,Bank Transfer,Approved
TXN101057,2023-02-01,D08,C06,Udemy Business,96128.02,Corporate Card,Approved
TXN112497,2024-11-19,D02,C03,Google Workspace,107078.76,Corporate Card,Approved
TXN110079,2024-06-04,D07,C02,Ola Corporate,31310.71,UPI,Approved
TXN114699,2025-02-20,D08,C10,Sundry Vendor,27482.46,UPI,Approved
TXN120352,2025-12-26,D08,C08,Freelance Consultant,21478.8,Corporate Card,Approved
TXN115400,2025-04-02,D03,C01,Internal Payroll,62033.61,Corporate Card,Approved
TXN101745,2023-04-20,D02,C08,EY Advisory,76865.94,Bank Transfer,Approved
TXN117679,2025-08-22,D03,C05,Meta Ads,156.54,Cheque,Approved
TXN114093,2025-01-29,D08,C07,State Electricity Board,51906.4,Corporate Card,Approved
TXN108654,2024-04-16,D03,C03,Microsoft 365,39733.51,Corporate Card,Approved
TXN120299,2025-12-09,D08,C02,Indigo Airlines,15592.56,Bank Transfer,Approved
TXN106107,2023-11-23,D08,C07,Jio Business,101282.93,Corporate Card,Approved
TXN102694,2023-05-19,D07,C08,Deloitte Advisory,57898.47,Bank Transfer,Pending
TXN119819,2025-12-25,D01,C04,Office Depot,132096.35,Corporate Card,Approved
TXN108104,2024-03-25,D04,C02,Indigo Airlines,10376.19,Corporate Card,Approved
TXN116795,2025-06-11,D06,C08,Unknown Vendor,1593.99,UPI,Unknown
TXN112736,2024-11-27,D05,C08,EY Advisory,140878.74,Cheque,Approved
TXN119298,2025-11-25,D02,C04,Office Depot,81867.88,Cheque,Approved
TXN106531,2023-12-15,D06,C05,Meta Ads,33289.98,Bank Transfer,Approved
TXN109232,2024-05-06,D03,C06,Coursera Business,101675.97,Corporate Card,Rejected
TXN101168,2023-03-28,D02,C04,Staples India,17438.68,UPI,Approved
TXN101371,2023-03-01,D05,C01,ADP Payroll Services,19237.68,Bank Transfer,Approved
TXN102325,2023-05-15,D02,C07,Wework,142884.66,Bank Transfer,Approved
TXN120148,2025-12-03,D05,C08,Deloitte Advisory,39592.01,Bank Transfer,Approved
TXN104474,2023-08-29,D08,C10,Petty Cash,23236.32,Corporate Card,Approved
TXN117081,2025-07-15,D02,C07,Wework,110793.18,Corporate Card,Approved
TXN118372,2025-09-15,D05,C02,Uber For Business,42543.18,Cheque,Approved
TXN118945,2025-10-02,D04,C09,Local It Vendor,46140.65,Corporate Card,Approved
TXN105138,2023-10-11,D02,C07,State Electricity Board,223781.77,Corporate Card,Approved
TXN110483,2024-07-31,D05,C03,Slack,88937.57,Cheque,Approved
TXN111645,2024-09-27,D06,C03,Microsoft 365,89695.69,Bank Transfer,Approved
TXN109876,2024-06-19,D04,C05,Local Print Media,10025.81,Bank Transfer,Approved
TXN111555,2024-09-06,D05,C02,MakeMyTrip Business,45930.51,Corporate Card,Approved
TXN113835,2025-01-10,D05,C02,Indigo Airlines,21277.09,Cheque,Approved
TXN117749,2025-08-28,D04,C05,Google Ads,699.24,UPI,Approved
TXN100302,2023-01-17,D05,C06,Udemy Business,75288.53,Bank Transfer,Approved
TXN108956,2024-04-10,D07,C08,Deloitte Advisory,28944.79,UPI,Approved
TXN113027,2024-12-17,D01,C07,Jio Business,43277.34,UPI,Approved
TXN104408,2023-08-01,D07,C10,Petty Cash,70701.17,Bank Transfer,Approved
TXN116988,2025-07-18,D01,C05,Google Ads,2177.92,UPI,Approved
TXN100784,2023-02-20,D04,C07,Wework,357064.92,Cheque,Approved
TXN120211,2025-12-09,D06,C08,EY Advisory,5969.22,UPI,Approved
TXN100166,2023-01-10,D03,C04,Office Depot,51119.13,Corporate Card,Approved
TXN119688,2025-11-24,D07,C08,Deloitte Advisory,868.93,UPI,Approved
TXN111416,2024-09-10,D03,C01,Internal Payroll,47291.95,UPI,Approved
TXN103687,2023-07-04,D05,C07,Airtel Business,47915.65,Corporate Card,Approved
TXN103551,2023-07-14,D03,C10,Courier Services,13670.08,UPI,Approved
TXN100312,2023-01-30,D05,C07,State Electricity Board,12753.12,Bank Transfer,Approved
TXN103664,2023-07-05,D05,C04,Office Depot,10044.35,Cheque,Approved
TXN100243,2023-01-12,D04,C05,HubSpot,4908.32,Cheque,Approved
TXN101379,2023-03-29,D05,C01,ADP Payroll Services,90286.0,UPI,Approved
TXN111918,2024-10-07,D01,C10,Courier Services,59115.04,UPI,Approved
TXN102022,2023-04-28,D06,C03,Microsoft 365,39346.0,Cheque,Approved
TXN114247,2025-02-18,D02,C08,Deloitte Advisory,289444.7,UPI,Approved
TXN116177,2025-05-19,D06,C02,Uber For Business,66962.11,Bank Transfer,Approved
TXN112463,2024-11-08,D01,C09,Dell Technologies,12361.09,UPI,Approved
TXN109438,2024-05-01,D06,C06,Coursera Business,59669.9,UPI,Approved
TXN106718,2024-01-24,D01,C01,Internal Payroll,10243.51,Corporate Card,Approved
TXN104683,2023-09-15,D04,C02,Uber For Business,5713.01,UPI,Approved
TXN105947,2023-11-20,D06,C04,Staples India,5686.85,Corporate Card,Approved
TXN103187,2023-06-14,D06,C10,Sundry Vendor,10556.42,Cheque,Approved
TXN101487,2023-03-30,D06,C07,Wework,10172.21,Corporate Card,Approved
TXN100207,2023-01-25,D03,C10,Petty Cash,9552.53,UPI,Approved
TXN119813,2025-12-30,D01,C04,Staples India,138932.64,Corporate Card,Approved
TXN115704,2025-04-28,D07,C08,Deloitte Advisory,18084.92,Bank Transfer,Approved
